global_seqlen/max,global_seqlen/min,timing_per_token_ms/values,critic/score/min,"train/action_is_valid/ActiveSpatialEnvConfig(render_backend=local,step_translation=0.2,step_rotation_deg=10.0,max_actions_per_step=5)",actor/ppo_kl,critic/values/mean,"train/collision_count/ActiveSpatialEnvConfig(render_backend=local,step_translation=0.2,step_rotation_deg=10.0,max_actions_per_step=5)",timing_per_token_ms/adv,mfu/actor,critic/kl,critic/values/max,critic/vf_loss,critic/vpred_mean,critic/advantages/mean,response_length/min,timing_s/values,"train/action_is_effective/ActiveSpatialEnvConfig(render_backend=local,step_translation=0.2,step_rotation_deg=10.0,max_actions_per_step=5)",response_length/clip_ratio,timing_s/adv,prompt_length/mean,_timestamp,critic/vf_explained_var,prompt_length/max,timing_per_token_ms/update_actor,"train/total_collisions/ActiveSpatialEnvConfig(render_backend=local,step_translation=0.2,step_rotation_deg=10.0,max_actions_per_step=5)",timing_s/ref,_runtime,timing_per_token_ms/ref,mfu/critic,_step,critic/returns/min,global_seqlen/balanced_max,timing_s/update_actor,actor/pg_loss,critic/rewards/min,critic/returns/max,critic/advantages/max,"train/step/ActiveSpatialEnvConfig(render_backend=local,step_translation=0.2,step_rotation_deg=10.0,max_actions_per_step=5)",critic/rewards/mean,"train/score/ActiveSpatialEnvConfig(render_backend=local,step_translation=0.2,step_rotation_deg=10.0,max_actions_per_step=5)",critic/kl_coeff,timing_s/update_critic,critic/rewards/max,critic/values/min,actor/pg_clipfrac,prompt_length/min,response_length/mean,critic/vf_clipfrac,actor/grad_norm,timing_s/step,critic/grad_norm,critic/advantages/min,global_seqlen/mean,timing_s/gen,actor/entropy_loss,critic/lr,timing_per_token_ms/gen,critic/score/mean,timing_s/old_log_prob,global_seqlen/minmax_diff,"train/done/ActiveSpatialEnvConfig(render_backend=local,step_translation=0.2,step_rotation_deg=10.0,max_actions_per_step=5)",global_seqlen/balanced_min,prompt_length/clip_ratio,"train/success/ActiveSpatialEnvConfig(render_backend=local,step_translation=0.2,step_rotation_deg=10.0,max_actions_per_step=5)",actor/lr,timing_per_token_ms/update_critic,critic/score/max,response_length/max,"train/potential_score/ActiveSpatialEnvConfig(render_backend=local,step_translation=0.2,step_rotation_deg=10.0,max_actions_per_step=5)",critic/returns/mean,"val/action_is_valid/ActiveSpatialEnvConfig(render_backend=local,step_translation=0.2,step_rotation_deg=10.0,max_actions_per_step=5)","val/step/ActiveSpatialEnvConfig(render_backend=local,step_translation=0.2,step_rotation_deg=10.0,max_actions_per_step=5)","val/score/ActiveSpatialEnvConfig(render_backend=local,step_translation=0.2,step_rotation_deg=10.0,max_actions_per_step=5)",val/generations,"val/potential_score/ActiveSpatialEnvConfig(render_backend=local,step_translation=0.2,step_rotation_deg=10.0,max_actions_per_step=5)","val/total_collisions/ActiveSpatialEnvConfig(render_backend=local,step_translation=0.2,step_rotation_deg=10.0,max_actions_per_step=5)","val/action_is_effective/ActiveSpatialEnvConfig(render_backend=local,step_translation=0.2,step_rotation_deg=10.0,max_actions_per_step=5)","val/collision_count/ActiveSpatialEnvConfig(render_backend=local,step_translation=0.2,step_rotation_deg=10.0,max_actions_per_step=5)",timing_s/testing,"val/success/ActiveSpatialEnvConfig(render_backend=local,step_translation=0.2,step_rotation_deg=10.0,max_actions_per_step=5)","val/done/ActiveSpatialEnvConfig(render_backend=local,step_translation=0.2,step_rotation_deg=10.0,max_actions_per_step=5)"
39839,30904,0.05279828028929409,-5.417552947998047,0.7512896825396824,0.0008064494995778659,0.6328125,0.3404389880952381,0.009849778254217668,0.3128888920540861,0.027079157531261444,6.125,0.18218817189335823,-0.0232696533203125,0.5792369246482849,111,7.524071730906144,0.5224082341269841,0,1.4036524998955429,3446.6875,1773685989.9203138,-10.642306327819824,5027,0.15698854314955435,2.84375,7.293650943087414,14905.291378642,0.05118136038543931,0.2733877186332129,11,-5.421367645263672,35742,22.37180933007039,-0.5584571827203035,-5.241961479187012,0.7466956973075867,3.8405544757843018,6.71875,-0.36131998896598816,-0.2482464815245852,0.001,23.694148570066318,0.5085911154747009,-7.21875,0.00745925132650882,1331,1006.625,0.03771237679757178,6.041437149047852,1140.2075420639012,23.17487907409668,-7.614640712738037,35626.5,1069.5833218989428,0.5354947648011148,1e-05,33.20449900344415,-0.2482464611530304,8.298145544016734,8935,0.65625,35579,0,0.0,1e-06,0.16626772606112247,0.7509203553199768,5130,0.2626834305752075,-0.02904205396771431,,,,,,,,,,,
40293,19976,0.05483883921317689,-2.4780309200286865,0.9328125,1.7097097043006215e-05,-0.03369140625,0.3494791666666667,0.006738672864560421,0.30542722159752694,0.01945602148771286,5.8125,0.12652987823821604,-0.05731201171875,-0.28084316849708557,126,6.322973000118509,0.6819940476190476,0,0.7769757199566811,3036.125,1773686820.2027953,-30.874868392944336,4920,0.14622687032248807,2.03125,6.601011496968567,15785.85198108,0.05725025365754475,0.2989378221411732,12,-2.482691764831543,30515,16.860104375053197,-0.19697391387308016,-2.435340404510498,0.7753002643585205,3.874410629272461,5.8125,-0.15065881609916687,-0.0701439946915327,0.001,16.80885218689218,0.6797451972961426,-7.5,0.0034477561712265015,1336,567.03125,0.05250464065466076,7.1999969482421875,830.2633291340899,58.57238960266113,-5.698523998260498,28825.25,775.7721939319745,0.4802602091804147,1e-05,42.75404761267426,-0.07014399766921997,7.096587119856849,20317,0.71875,27868,0,0.0,1e-06,0.14578236257180927,0.7675392627716064,5130,0.23479821914103732,-0.005692041013389826,,,,,,,,,,,
40200,25687,0.052384304378773935,-2.3001766204833984,0.9010416666666667,0.0013070730310573708,0.00186920166015625,0.40930059523809526,0.007544174782519999,0.29958153312396996,0.020932326093316078,6.5,0.16404412128031254,-0.124267578125,0.14589396119117737,113,6.589788337936625,0.6647321428571429,0,0.9490345551166683,3209.25,1773687700.762624,-18.38612174987793,4953,0.15035493324084917,2.84375,6.651539548067376,17320.31074094,0.05287518421001595,0.2527788037281216,13,-2.5403387546539307,32656,18.914199536899105,0.10669812513515353,-2.405845880508423,0.40077024698257446,4.573196887969971,6.1875,-0.28426113724708557,-0.20515383990887748,0.001,21.732927392004058,0.35224971175193787,-6.71875,0.0037856927374377847,1342,721.90625,0.068907898850739,4.147070407867432,880.5465530378278,46.83674430847168,-6.302291393280029,31449.25,818.5559915760532,0.46745545882731676,1e-05,35.43379038033216,-0.20515383780002594,7.1345868059434,14513,0.65625,30430,0,0.0,1e-06,0.17276188932966652,0.40004342794418335,5130,0.21643896484516398,-0.02170160599052906,,,,,,,,,,,
38844,27682,0.04979489644061017,-2.344043016433716,0.840625,0.0010447268141433597,-0.42578125,0.25491071428571427,0.006728778838743003,0.336696324534134,0.029999254271388054,4.375,0.29270026087760925,-0.10504150390625,-0.5958225727081299,117,6.936030715005472,0.6220734126984127,0,0.9372650620061904,3471.4375,1773689235.2217996,-20.980751037597656,4956,0.1350997103077649,2.0625,6.854098570998758,18431.4484789,0.04920669220772735,0.33529635435139915,14,-2.347797393798828,35311,18.81830884818919,0.27661883691325784,-3.0356624126434326,0.6005492806434631,3.8613126277923584,6.78125,-0.213335782289505,-0.0733857863228389,0.001,18.94418618315831,0.48788177967071533,-7.375,0.00713359413202852,1339,881.4375,0.04076552949845791,5.649603366851807,1534.4394923858345,52.075992584228516,-6.760267734527588,34823.0,1474.2851365660317,0.49319088365882635,1e-05,52.268493815714095,-0.07338578253984451,7.634164280956611,11162,0.75,33493,0,0.0,1e-06,0.13600340423827864,0.6061961650848389,5130,0.24349751475070955,-0.012518946081399918,,,,,,,,,,,
36686,28066,0.05659222024496287,-2.35961651802063,0.9121527777777778,0.00047493625606875867,0.0157470703125,0.16076388888888887,0.007189588544215885,0.27003805636760453,0.01802198961377144,5.71875,0.07774647977203131,-0.0352783203125,0.05410725995898247,135,7.106511465040967,0.7034722222222223,0,0.9028253918513656,3202.5,1773690346.3596873,-23.511249542236328,4955,0.16558431063003656,1.4375,6.654953490011394,19644.503502384,0.0529962690526016,0.2629780264060967,15,-2.357706069946289,32180,20.793084223056212,0.08308096346445382,-2.658252239227295,0.7300447821617126,3.3705949783325195,6.1875,-0.039833031594753265,0.019621935609565436,0.001,20.824386178981513,0.7410923838615417,-6.71875,0.004941135179251432,1334,721.6875,0.020787653047591448,7.090446472167969,1111.1200929589104,57.62570571899414,-6.934261322021484,31393.5,1047.841881785076,0.5407803189009428,1e-05,45.372905593880496,0.01962193474173546,6.978116824990138,8620,0.75,30772,0,0.0,1e-06,0.16583358162502995,0.7305707931518555,5130,0.21937442606574303,-0.0012193243019282818,,,,,,,,,,,
39017,23744,0.05126115849120264,-0.8108600378036499,0.8614583333333333,-0.00015209835237328662,-0.318359375,0.17901785714285712,0.007093233159390269,0.31647267549284713,0.015889998525381088,5.59375,0.05658407160080969,-0.0364837646484375,-0.8231924176216125,160,6.856384992832318,0.662437996031746,0,0.9487483080010861,3414.53125,1773691559.414739,-68.48954772949219,4919,0.14367183540828013,1.21875,6.425698595121503,20520.906515532,0.04804116957340717,0.3238637370672709,16,-0.9342105388641357,34406,19.216682673199102,-0.04258856747765094,-1.1013699769973755,0.5391533374786377,4.980154514312744,6.65625,-0.014899865724146366,0.03653922150595578,0.001,18.431013868190348,0.4558950662612915,-6.875,0.0053794573759660125,1335,765.28125,0.09488070826046169,5.759940147399902,1213.0345852798782,36.905155181884766,-6.726767063140869,33438.5,1153.614992158953,0.500436588190496,1e-05,47.1074765061437,0.036539215594530106,7.5272752998862416,15273,0.75,32334,0,0.0,1e-06,0.1377978517890332,0.5400000214576721,5130,0.22333701594180477,0.0031484419014304876,,,,,,,,,,,
41029,25102,0.05240131015550413,-1.839851975440979,0.8697916666666667,0.00018841682413039962,0.05615234375,0.22652529761904763,0.007605708720987364,0.29238137822162064,0.007732158061116934,4.71875,0.06839652522467077,-0.00274658203125,0.43384402990341187,127,6.449238846078515,0.6139136904761905,0,0.9360649951267987,3110.8125,1773692435.8174634,-18.28144645690918,4982,0.1515260576002113,1.71875,6.364935748046264,21149.179847243,0.05171633121574227,0.2697943205434261,17,-1.924234390258789,31842,18.648918013088405,-0.021085758853587322,-1.741309642791748,0.3878360390663147,5.612061500549316,5.96875,-0.058554507791996,-0.0433678619500701,0.001,19.922436730004847,0.528799295425415,-7.6875,0.0014385027170646936,1334,735.25,0.012854080228862585,4.563107967376709,875.4357795170508,33.5577278137207,-7.0983428955078125,30768.5,815.5980654070154,0.5535083413124084,1e-05,34.66499767965893,-0.04336784780025482,7.491777633782476,15927,0.75,29586,0,0.0,1e-06,0.16187364293030898,0.38773399591445923,5130,0.2529252277727821,-0.010671624913811684,,,,,,,,,,,
32969,24327,0.056471202619414546,-4.402206897735596,0.94375,-0.0011049122113035992,-0.287109375,0.23550347222222223,0.004683775570300839,0.2885933336278039,0.025127165019512177,5.09375,0.07078581070527434,0.021800994873046875,-0.17158137261867523,155,6.8247142501641065,0.6815972222222222,0,0.5660483289975673,3319.5625,1773693064.0911615,-6.970962047576904,5046,0.1534651294132229,2.125,6.770004861988127,21726.418270775,0.056018508948790076,0.2926832250496071,18,-4.4439697265625,30289,18.54672128497623,-0.22181935887783766,-4.680226802825928,1.0118381977081299,2.2423107624053955,6.4375,-0.1285673826932907,-0.03917613018193768,0.001,17.845555278938264,0.8991667628288269,-6.84375,0.004071006871527061,1335,457.09375,0.039544680854305625,2.844130277633667,628.2582402881235,31.002999305725098,-6.627695560455322,30213.25,570.6078955149278,0.56085404753685,1e-05,39.010589698156,-0.03917612135410309,7.079470350174233,8642,0.6875,30138,0,0.0,1e-06,0.14766332055421266,1.0128568410873413,838,0.2081840476276,-0.007964204996824265,,,,,,,,,,,
32464,22166,0.053308152690440605,-0.9949744939804077,0.95,-0.00104049420406227,0.0966796875,0.0736111111111111,0.004141103337879611,0.2785648386356079,0.037229325622320175,4.34375,0.06050575478002429,0.01690673828125,0.31497177481651306,103,5.6445870557799935,0.7168030753968254,0,0.4384848680347204,2895.1875,1773693641.3296754,-47.721797943115234,4915,0.1533827116885883,0.53125,5.665756412083283,22278.070768312,0.05350807861363432,0.2825971171547811,19,-0.9937847852706909,26486,16.24108180985786,0.27194113098084927,-1.5180537700653076,0.898990273475647,5.135766983032227,5.5,0.00884226057678461,0.14776659546786414,0.001,15.767535871826112,0.8362197875976562,-6.71875,0.004459737217985094,1334,413.75,0.02534989733248949,3.786435127258301,577.2226894469932,35.06072998046875,-6.273338317871094,26471.5,526.8559151641093,0.5948277823626995,1e-05,39.792742837168376,0.1477666050195694,6.585412307875231,10298,0.8125,26450,0,0.0,1e-06,0.1489104874282352,0.9008813500404358,1307,0.26232549418595263,0.01173007395118475,,,,,,,,,,,
31657,26213,0.05102742736516244,-2.1311466693878174,0.975,0.00037811248330399394,-0.1572265625,0.1777901785714286,0.004013161311948595,0.2742900594868666,0.04658866301178932,5.6875,0.05732454406097531,0.055908203125,-0.2982388734817505,178,5.758445178158581,0.7023065476190475,0,0.45288525405339897,3108.8125,1773694192.982341,-20.84286117553711,4994,0.15519860722363907,1.34375,5.728453466901556,22945.625565239,0.05076166120426722,0.3002960292381798,20,-2.1365184783935547,28288,17.514162825187668,-0.180879668565467,-2.649991512298584,0.39735907316207886,3.162646770477295,5.96875,-0.1595291942358017,0.03363409631645317,0.001,15.812718512956053,0.27692487835884094,-7.09375,0.004360565973911434,1781,417.75,0.0049721215618774295,5.041076183319092,551.6369535368867,41.66598129272461,-7.452141761779785,28212.5,499.52290684194304,0.5696092024445534,1e-05,37.36706364766181,0.03363409638404846,6.832680722000077,5444,0.78125,28020,0,0.0,1e-06,0.14012156413784718,0.4009043574333191,871,0.25906952435175257,6.780286639695987e-05,,,,,,,,,,,
31571,19401,0.05221643135617056,-0.052629027515649796,0.9114583333333333,0.0002469164610374719,0.1904296875,0.03441220238095238,0.004949976394949732,0.2734229261973961,0.04020538926124573,5.875,0.041302235098555684,0.07025146484375,0.8100109100341797,115,5.167442479869351,0.6468874007936507,0,0.48985956399701536,2631.0625,1773694860.5370133,-156.34750366210938,4920,0.15569527058848542,0.1875,5.426528261043131,23720.400611109,0.05483446435038834,0.2738362850105713,21,-0.07327067852020264,26969,15.407915367977694,-0.029509288840927184,-0.2656298875808716,0.5251923203468323,4.912039279937744,4.90625,0.013943428173661232,0.14051555032651933,0.001,15.158221994061023,0.3017875850200653,-6.71875,0.005004457430914044,1334,461.5,0.0038706061895936728,11.342662811279297,667.5410309080034,37.30275535583496,-6.296417713165283,24740.5,619.9128151000477,0.5342210503295064,1e-05,41.97676158586455,0.14051553606987,5.95915088406764,12170,0.90625,23991,0,0.0,1e-06,0.1531721468246501,0.5296127796173096,5130,0.24294754177511513,0.011114605702459812,,,,,,,,,,,
32632,21593,0.05120526726693943,-0.04414169490337372,0.91875,0.00037338385482144076,-0.265625,0.03194444444444444,0.005068064289157921,0.2630984766370341,0.03644103184342384,4.40625,0.05654631822835654,0.02099609375,-0.4933958351612091,164,5.70129686803557,0.6918898809523809,0,0.5642884140834212,2951.03125,1773695635.3118331,-96.52355194091797,4916,0.16338239893247228,0.1875,5.5650360831059515,24147.886599163,0.04998146326728415,0.3014606877903478,22,-0.09391012787818909,30068,18.19132306193933,-0.25204441137611866,-0.9816417098045349,0.5965157151222229,4.843874454498291,5.625,0.04982181638479233,0.18551987029733236,0.001,15.724659971194342,0.26738864183425903,-6.875,0.004279990534996614,1334,528.40625,0.0003894080873578787,3.924248218536377,774.7596901459619,39.13137340545654,-5.5433268547058105,27835.5,722.8636565469205,0.5256239101290703,1e-05,42.75023103358688,0.18551985919475555,6.134504981106147,11039,0.78125,27065,0,0.0,1e-06,0.14122846698635144,0.6057968139648438,5130,0.2492134344816338,0.014475380070507526,,,,,,,,,,,
29440,19908,0.05189373420129348,-0.9391827583312988,1.0,-0.0002634527554619126,0.0179443359375,0.15393105158730158,0.0037712808885834366,0.2704601096201704,0.01883428357541561,5.8125,0.07860561739653349,0.059783935546875,0.6169542670249939,129,4.966593619203195,0.6868179563492063,0,0.36093798000365496,2646.625,1773696062.7980995,-67.55864715576172,4928,0.1530064036473656,1.0,5.1885091830044985,24953.119850821,0.054212431514983214,0.2813151877190153,23,-0.9952623844146729,24069,14.64378387387842,0.15263449400663376,-1.2906959056854248,0.2593201994895935,5.373594760894775,4.9375,-0.01007059309631586,0.04988572409403423,0.001,13.783410925185308,0.26216626167297363,-7.8125,0.0030889781774021685,1336,344.21875,0.0,4.693492889404297,427.47076294291764,39.57418441772461,-5.576857566833496,23926.75,382.8936811918393,0.5351432710886002,1e-05,34.761114951596845,0.049885720014572144,5.622029355959967,9532,0.96875,23835,0,0.0,1e-06,0.14401674825441513,0.2648630142211914,694,0.23588458727117312,0.002845902694389224,,,,,,,,,,,
29689,22922,0.05157358002196522,-0.08927743136882782,0.9447916666666667,0.0003308644809294492,-0.220703125,0.06383928571428571,0.005326947994759029,0.2583545766984264,-0.0007709781639277935,4.71875,0.03211183368694037,0.1585693359375,-0.519977867603302,149,5.699293181067333,0.7285714285714285,0,0.5886703690048307,2895.875,1773696868.0312016,-132.38101196289062,4915,0.16499359164951372,0.375,5.690665930043906,25486.173272873,0.05149551100412555,0.2985639344794507,24,-0.14292258024215698,29715,18.23311182600446,-0.0678763510659337,-0.12938866019248962,0.4315551221370697,6.476894855499268,5.5,0.16265112161636353,0.1503650684631638,0.001,15.650207778904587,0.5779444575309753,-7.84375,0.005685602547600865,1338,557.5,0.0,3.829904794692993,805.2184084388427,34.51408004760742,-7.162179946899414,27627.0,752.8838207968511,0.43764699436724186,1e-05,42.20200789220017,0.15036506950855255,6.4574402801226825,6767,0.78125,26805,0,0.0,1e-06,0.14162058655395615,0.43284928798675537,5130,0.21556354054634308,0.013181165792047977,,,,,,,,,,,
30026,22502,0.053327668638545746,-0.7825399041175842,0.99375,-0.00036114343674853444,0.11962890625,0.0703125,0.003822173614049197,0.27415163331285214,0.01217119675129652,5.8125,0.02984451490920037,0.171478271484375,0.8170850276947021,129,5.451207615900785,0.6787574404761905,0,0.39070640900172293,2825.375,1773697401.0847907,-46.2385368347168,4921,0.1539015447797107,0.5625,5.381273786071688,26034.944469762,0.05264352516676307,0.2852754958931728,25,-0.8159115314483643,25594,15.731969808926806,-0.1292050676420331,-0.918559193611145,0.40444856882095337,5.323185443878174,5.34375,0.0872638076543808,0.1347125812924995,0.001,14.983637265861034,0.46591711044311523,-6.875,0.003869691106956452,1335,369.03125,0.0,4.274873733520508,532.2825871000532,39.244606018066406,-9.270773887634277,25555.25,483.9241400740575,0.5565960668027401,1e-05,40.979264973669025,0.1347125768661499,6.398336646147072,7524,0.8125,25454,0,0.0,1e-06,0.14658081280618498,0.4087929427623749,846,0.2274955628738244,0.007203329354524612,,,,,,,,,,,
29769,21470,0.051740726648692295,-0.7699999213218689,0.9703125,-0.0006649615238529805,-0.2265625,0.09461805555555555,0.0037540683476652067,0.2518949532814849,-0.010694846510887146,4.4375,0.02928881422849372,0.173492431640625,-0.33907464146614075,109,5.318843218032271,0.7331597222222223,0,0.3859107180032879,2853.21875,1773697949.8555596,-36.25678634643555,4923,0.16686241224714152,0.78125,5.486781563144177,26581.122308866,0.05337439992163444,0.2674813648699238,26,-0.7825201153755188,25768,17.153122254181653,-0.22898564871866256,-0.7753258943557739,0.7438719868659973,4.679445266723633,5.40625,0.1655595451593399,0.12833146495156092,0.001,15.912919003982097,0.8681972622871399,-6.59375,0.004272897785995156,1338,359.21875,0.00044964029802940786,3.2618014812469482,548.7481421709526,28.473764419555664,-6.305495738983154,25699.5,498.38264541584067,0.5630713626742363,1e-05,43.35647198049941,0.12833146750926971,6.093337988015264,8299,0.8125,25660,0,0.0,1e-06,0.1547979435784947,0.7508201003074646,833,0.2584194155988626,0.0063285003416240215,,,,,,,,,,,
30931,25368,0.05004162323071169,-0.12255249172449112,0.9746527777777778,-0.0021555763960350305,-0.023681640625,0.03988095238095238,0.0035097182828589734,0.3035476983458498,-0.00984920933842659,5.28125,0.01874408416915685,0.0916748046875,0.7084110379219055,144,5.81633786810562,0.764000496031746,0,0.4079345560166985,3243.46875,1773698496.033936,-99.97425842285156,4924,0.14077688709446592,0.3125,5.835931134177372,27069.13107003,0.05021019645683018,0.3114478225516441,27,-0.1744644045829773,29304,16.362497586989775,0.22323848260566592,-0.12265996634960175,0.3970614969730377,6.564826488494873,6.28125,0.2347404509782791,0.19754304640334802,0.001,15.69174812384881,0.6167335510253906,-6.5,0.0011129669728688896,1335,388.71875,0.0,64.25067138671875,546.161429886939,31.023621559143066,-6.799716472625732,29057.5,495.84644277207553,0.5170606859028339,1e-05,39.86224316842797,0.19754302501678467,6.186901492998004,5563,0.84375,28968,0,0.0,1e-06,0.13500600639980048,0.40670835971832275,695,0.21922805227977651,0.013018220663070679,,,,,,,,,,,
32255,19189,0.05137747168726495,-0.4569442868232727,0.9625,0.0003752444754354656,-0.275390625,0.1292782738095238,0.0034156870612806383,0.2981162691921159,-0.0064904820173978806,4.71875,0.05629700166173279,0.1348876953125,-0.5096603631973267,112,5.57250333414413,0.7324032738095239,0,0.37047225004062057,3037.71875,1773698984.0424738,-84.93152618408203,4941,0.1426434096902256,0.90625,5.7194195301271975,27648.061818414,0.05273201241104901,0.30869628997981635,28,-0.522350549697876,27205,15.47138950182125,0.19557216856628656,-0.43767979741096497,0.4948200285434723,5.783955097198486,5.8125,0.09698022156953812,0.10120537316690319,0.001,14.719999506138265,0.5402377843856812,-6.59375,0.007902945100795478,1336,351.71875,0.0,4.294825077056885,487.99372438993305,33.652462005615234,-4.628912925720215,27115.5,440.1509510371834,0.51353320479393,1e-05,39.107148026404566,0.10120537132024765,5.974052347941324,13066,0.8125,27012,0,0.0,1e-06,0.1357157299896578,0.5,730,0.22631368104199662,0.005679181776940823,,,,,,,,,,,
36918,28724,0.04953091674216578,-2.453953266143799,0.95,0.0007251586503116414,0.08740234375,0.08649553571428571,0.003432347149416618,0.3120406740394312,-0.02334468625485897,4.125,0.023926182184368372,0.17307281494140625,0.6033490300178528,164,6.234654614003375,0.7532242063492063,0,0.43204326508566737,3521.96875,1773699562.9732373,-12.134160041809082,4985,0.138276359882904,0.78125,6.126640246948227,28205.799236228,0.04867280174577933,0.3258678038006362,29,-2.4786157608032227,31629,17.405398523900658,-0.12992931995540857,-2.745410919189453,0.43110454082489014,3.6516005992889404,6.90625,0.2168235331773758,0.1447780584555997,0.001,16.506067460170016,0.73358154296875,-6.53125,0.004848603915888816,1783,411.59375,0.0,6.2973246574401855,578.9167646470014,20.72377347946167,-7.567480564117432,31468.5,525.6681000760291,0.5260272324085236,1e-05,39.91102422564946,0.1447780579328537,6.53146448591724,8194,0.71875,31390,0,0.0,1e-06,0.13113166706523996,0.43872731924057007,737,0.24924927062656066,0.007084906101226807,,,,,,,,,,,
37764,26917,0.04731754801774593,-0.9517525434494019,0.96875,-0.002014707453781739,-0.2490234375,0.0646205357142857,0.003598791152752439,0.3197036038821917,-0.04099096730351448,5.3125,0.02710930327884853,0.1513652801513672,-0.5036643147468567,110,6.07760782004334,0.757874503968254,0,0.4622395320329815,3577.375,1773700120.7107937,-36.7917366027832,4962,0.13619424518359238,0.53125,6.21764086605981,28684.432575702,0.04840778295477223,0.3300076595163324,30,-0.9957429766654968,32237,17.493197434116155,-0.16854669386520982,-0.8905937671661377,0.42067140340805054,3.5791969299316406,7.03125,0.3560284972190857,0.19581616661508594,0.001,16.655652241082862,0.8562272787094116,-6.6875,0.006693162373267114,1336,436.46875,0.0,7.301990985870361,557.7220973039512,33.099172592163086,-6.142725944519043,32110.75,503.97771290596575,0.5567253082990646,1e-05,36.083461939283005,0.19581615924835205,6.824462353019044,10847,0.6875,32063,0,0.0,1e-06,0.12967349128471667,0.4352709650993347,737,0.2334968571743161,0.01183229684829712,,,,,,,,,,,
33167,22046,0.0457608641977503,-0.8453055620193481,0.96875,0.00026614787930157036,-0.0296630859375,0.0589781746031746,0.003244011434777416,0.29152205471743314,-0.042921699583530426,5.625,0.028494696831330657,0.1125946044921875,0.5863802433013916,140,5.214541997062042,0.7666046626984127,0,0.36966159101575613,3214.78125,1773700599.3440995,-55.99623107910156,4907,0.14633572878742934,0.46875,5.165813200175762,29169.617172507,0.04533323855812765,0.3351999951484343,31,-0.8494964838027954,28564,16.675248966785148,-0.0022829188965260983,-1.1337926387786865,0.5615927577018738,4.887426853179932,6.21875,0.3255089223384857,0.19107142870600213,0.001,14.333538745995611,0.8633064031600952,-6.4375,0.0048694523284211755,1775,346.21875,0.0,5.197044372558594,478.61937241302803,25.45030689239502,-7.242629051208496,28488.0,431.0441429798957,0.49578777700662613,1e-05,38.90641240002669,0.19107143580913544,5.8037730059586465,11121,0.875,28276,0,0.0,1e-06,0.12578575844211257,0.5702285766601562,670,0.2325622730171956,0.011417562142014503,,,,,,,,,,,
34095,23415,0.05159151767907005,-0.4960048794746399,1.0,-0.0005970596248516813,-0.2353515625,0.05133928571428571,0.003354074695644396,0.3104233557386485,-0.05514156073331833,3.6875,0.027456838404759765,0.21052169799804688,-0.6921837329864502,116,6.028984755976126,0.7914434523809524,0,0.39195716893300414,3284.71875,1773701084.5283072,-44.00177001953125,4923,0.14078441786785562,0.5,5.975570407928899,29761.377931669,0.051134437856656674,0.31388839102750604,32,-0.5063443779945374,29251,16.452067072037607,0.1591093922033906,-0.4175243377685547,0.6048431396484375,3.9194321632385254,6.375,0.384229838848114,0.18912899324663818,0.001,15.894813560182229,0.8973661065101624,-6.5625,0.007039302843622863,1338,367.15625,0.0,5.117086887359619,485.16748407296836,26.153815269470215,-4.564521789550781,29215.0,433.91672341991216,0.4842919111251831,1e-05,36.932226012419115,0.18912899494171143,6.494498413056135,10680,0.75,29197,0,0.0,1e-06,0.13601586137414196,0.48047158122062683,738,0.27022035431877534,0.014644622802734375,,,,,,,,,,,
36490,28821,0.046276456515686945,-0.3444656729698181,0.996875,0.0004148886364419013,0.09619140625,0.04661458333333333,0.0034886170713439276,0.29776469306193715,-0.07007452845573425,4.3125,0.03969702479662374,0.157073974609375,0.6335705518722534,158,6.02649037912488,0.8276537698412698,0,0.454315623966977,3644.96875,1773701676.2894888,-34.518924713134766,4906,0.14587305378214935,0.375,6.282121872063726,30342.640384028,0.04823940989697858,0.3336405481430699,33,-0.48207056522369385,32699,18.996756047941744,-0.09822699194774032,-0.34199661016464233,0.7072995901107788,4.621699810028076,7.1875,0.5554383397102356,0.27248005651470286,0.001,16.71795418392867,1.2746639251708984,-6.4375,0.002535568899475038,1784,424.65625,0.0,12.158417701721191,591.0171536069829,27.66980266571045,-4.893303394317627,32557.0,535.8849777670112,0.527512714266777,1e-05,39.43520330907434,0.2724800407886505,6.631244909018278,7669,0.71875,32433,0,0.0,1e-06,0.12837449844832655,0.7308886647224426,701,0.26167608032345685,0.018490362912416458,,,,,,,,,,,
36906,31221,0.04506294062541791,-0.08999999612569809,1.0,0.00021659213962266222,-0.283203125,0.025,0.0035352122733105476,0.35605572470053487,-0.06410598009824753,5.375,0.02913518773857504,0.11114501953125,-1.0308611392974854,107,6.285829587839544,0.862562003968254,0,0.4931267600040883,3895.28125,1773702257.5516114,-17.556690216064453,4906,0.12416909034350906,0.1875,6.383467830019072,30935.090321811,0.0457629065167329,0.36171089526737643,34,-0.11166711896657944,34882,17.32034641201608,0.28676870930939913,0.04696127399802208,1.2616047859191895,4.361020565032959,7.75,0.6110546588897705,0.3301319461134943,0.001,16.881808794103563,1.5818575620651245,-6.53125,0.004265889641828835,1337,463.78125,0.0,4.278526306152344,581.2462182748131,26.569055557250977,-3.1503632068634033,34872.5,526.8699259830173,0.5073280185461044,1e-05,35.50097203578043,0.3301319479942322,7.000286279944703,5685,0.5,34867,0,0.0,1e-06,0.12102522613881685,1.2664109468460083,739,0.22432333523853593,0.025768348947167397,,,,,,,,,,,
